%; Serdyuchenko et al. ozone absorption cross-section
%; temperature parameterisation
%;
%; Contact: Mark.Weber@uni-bremen.de%
%
%; formula:
%; sigma(T,lambda)=10^(-20)*a_0(lambda)*[1+a_1(lambda)*T+a_2(lambda)*T^2]
% 
%; lambda: wavelength in nm
%; T: temperature in degree Celsius
%; sigma: ozone cross section in cm^2
%; a_0, a_1, a_2: fit coefficients (quadratic polynomial)
%;
%; data format:
%; column 1: wavelength in vacuum = lambda [nm]
%; column 2: a_0
%; column 3: a_1
%; column 4: a_2
%;
%; NUMBER OF HEADER LINES: 20
 322.7600  2.243670e+000  2.548459e-003  1.803182e-005
 322.7700  2.237471e+000  2.585587e-003  1.806831e-005
 322.7800  2.222386e+000  2.490359e-003  1.646313e-005
 322.7900  2.212763e+000  2.570125e-003  1.683222e-005
 322.8000  2.203250e+000  2.753187e-003  1.837001e-005
 322.8100  2.188444e+000  2.730204e-003  1.753985e-005
 322.8200  2.182006e+000  3.024812e-003  2.053259e-005
 322.8300  2.170217e+000  3.062582e-003  2.054562e-005
 322.8400  2.151780e+000  2.933132e-003  1.850500e-005
 322.8500  2.137159e+000  2.985043e-003  1.847580e-005
 322.8600  2.119239e+000  2.883228e-003  1.655774e-005
 322.8700  2.109872e+000  3.003143e-003  1.724598e-005
 322.8800  2.094104e+000  3.078969e-003  1.736880e-005
 322.8900  2.079772e+000  3.079749e-003  1.664715e-005
 322.9000  2.060821e+000  3.005421e-003  1.505699e-005
 322.9100  2.047157e+000  3.123267e-003  1.580096e-005
 322.9200  2.026683e+000  3.160639e-003  1.555738e-005
 322.9300  2.013281e+000  3.267794e-003  1.614384e-005
 322.9400  1.996252e+000  3.268573e-003  1.540391e-005
 322.9500  1.982790e+000  3.378295e-003  1.598953e-005
 322.9600  1.964552e+000  3.411194e-003  1.570912e-005
 322.9700  1.944021e+000  3.549266e-003  1.665586e-005
 322.9800  1.924081e+000  3.563722e-003  1.613195e-005
 322.9900  1.900997e+000  3.525557e-003  1.488657e-005
 323.0000  1.893475e+000  3.642387e-003  1.563221e-005
 323.0100  1.879929e+000  3.799324e-003  1.678373e-005
 323.0200  1.872735e+000  3.881661e-003  1.716501e-005
 323.0300  1.860014e+000  3.856462e-003  1.618765e-005
 323.0400  1.841459e+000  3.960377e-003  1.661550e-005
 323.0500  1.826798e+000  4.111918e-003  1.771562e-005
 323.0600  1.805108e+000  4.007019e-003  1.578819e-005
 323.0700  1.783284e+000  4.084632e-003  1.595966e-005
 323.0800  1.768784e+000  4.240776e-003  1.709050e-005
 323.0900  1.752473e+000  4.201017e-003  1.585209e-005
 323.1000  1.739243e+000  4.332595e-003  1.666734e-005
 323.1100  1.730556e+000  4.483310e-003  1.786130e-005
 323.1200  1.714406e+000  4.469518e-003  1.705799e-005
 323.1300  1.703919e+000  4.412785e-003  1.590179e-005
 323.1400  1.686414e+000  4.618967e-003  1.767759e-005
 323.1500  1.666603e+000  4.611315e-003  1.695454e-005
 323.1600  1.648540e+000  4.623147e-003  1.648432e-005
 323.1700  1.631709e+000  4.667692e-003  1.635955e-005
 323.1800  1.619782e+000  4.952379e-003  1.908412e-005
 323.1900  1.603682e+000  4.715341e-003  1.567920e-005
 323.2000  1.592697e+000  4.949256e-003  1.790986e-005
 323.2100  1.585978e+000  5.171473e-003  2.012966e-005
 323.2200  1.570991e+000  5.007380e-003  1.762950e-005
 323.2300  1.560218e+000  5.216065e-003  1.954341e-005
 323.2400  1.540946e+000  5.008986e-003  1.646209e-005
 323.2500  1.531326e+000  5.498844e-003  2.177457e-005
 323.2600  1.517350e+000  5.296049e-003  1.895162e-005
 323.2700  1.501513e+000  5.349585e-003  1.902145e-005
 323.2800  1.487557e+000  5.485600e-003  2.009077e-005
 323.2900  1.473086e+000  5.384699e-003  1.840162e-005
 323.3000  1.455802e+000  5.335947e-003  1.720948e-005
 323.3100  1.453842e+000  5.781673e-003  2.218470e-005
 323.3200  1.445990e+000  5.939367e-003  2.365237e-005
 323.3300  1.432669e+000  5.723382e-003  2.066836e-005
 323.3400  1.418185e+000  5.586833e-003  1.859735e-005
 323.3500  1.412485e+000  5.961450e-003  2.272271e-005
 323.3600  1.402740e+000  5.909865e-003  2.176032e-005
 323.3700  1.393825e+000  5.864407e-003  2.091107e-005
 323.3800  1.382346e+000  5.899105e-003  2.092939e-005
 323.3900  1.371472e+000  5.783069e-003  1.921073e-005
 323.4000  1.364931e+000  6.039392e-003  2.190901e-005
 323.4100  1.351065e+000  6.043728e-003  2.137591e-005
 323.4200  1.337898e+000  5.947606e-003  1.968448e-005
 323.4300  1.329207e+000  6.094777e-003  2.101287e-005
 323.4400  1.320518e+000  6.234705e-003  2.233138e-005
 323.4500  1.308546e+000  6.230408e-003  2.192012e-005
 323.4600  1.297632e+000  6.221756e-003  2.150682e-005
 323.4700  1.291407e+000  6.526072e-003  2.485455e-005
 323.4800  1.279343e+000  6.323830e-003  2.203573e-005
 323.4900  1.277218e+000  6.596781e-003  2.508876e-005
 323.5000  1.270120e+000  6.533059e-003  2.406430e-005
 323.5100  1.259473e+000  6.467833e-003  2.294314e-005
 323.5200  1.251786e+000  6.566300e-003  2.392530e-005
 323.5300  1.237592e+000  6.456249e-003  2.228115e-005
 323.5400  1.229469e+000  6.733593e-003  2.537495e-005
 323.5500  1.218069e+000  6.827382e-003  2.612273e-005
 323.5600  1.207617e+000  6.801975e-003  2.543517e-005
 323.5700  1.202043e+000  6.756259e-003  2.467598e-005
 323.5800  1.196779e+000  6.930369e-003  2.647688e-005
 323.5900  1.190156e+000  6.887044e-003  2.571065e-005
 323.6000  1.182910e+000  6.811323e-003  2.454241e-005
 323.6100  1.183294e+000  7.129693e-003  2.828322e-005
 323.6200  1.175080e+000  6.892887e-003  2.519251e-005
 323.6300  1.168699e+000  6.894105e-003  2.496142e-005
 323.6400  1.165161e+000  7.091405e-003  2.718569e-005
 323.6500  1.149986e+000  6.713200e-003  2.224888e-005
 323.6600  1.141696e+000  6.930985e-003  2.457909e-005
 323.6700  1.130453e+000  7.108219e-003  2.628093e-005
 323.6800  1.119005e+000  7.054087e-003  2.525682e-005
 323.6900  1.109461e+000  7.206397e-003  2.670562e-005
 323.7000  1.100910e+000  7.239237e-003  2.682062e-005
 323.7100  1.089745e+000  7.169748e-003  2.560699e-005
 323.7200  1.085941e+000  7.344806e-003  2.761570e-005
 323.7300  1.080140e+000  7.405081e-003  2.821563e-005
 323.7400  1.075020e+000  7.487264e-003  2.913130e-005
 323.7500  1.068661e+000  7.413334e-003  2.814597e-005
 323.7600  1.064774e+000  7.460539e-003  2.860522e-005
 323.7700  1.058612e+000  7.207373e-003  2.535461e-005
 323.7800  1.058184e+000  7.306366e-003  2.645102e-005
 323.7900  1.053473e+000  7.377166e-003  2.701882e-005
 323.8000  1.049435e+000  7.509427e-003  2.842519e-005
 323.8100  1.037475e+000  7.322446e-003  2.576808e-005
 323.8200  1.035758e+000  7.604611e-003  2.913994e-005
 323.8300  1.030496e+000  7.666884e-003  2.970032e-005
 323.8400  1.019658e+000  7.365052e-003  2.565027e-005
 323.8500  1.018655e+000  7.567778e-003  2.803173e-005
 323.8600  1.013342e+000  7.570680e-003  2.793669e-005
 323.8700  1.011568e+000  7.696546e-003  2.955787e-005
 323.8800  1.010595e+000  7.800572e-003  3.097562e-005
 323.8900  1.005017e+000  7.646753e-003  2.907592e-005
 323.9000  1.003704e+000  7.645012e-003  2.914087e-005
 323.9100  1.004889e+000  7.857319e-003  3.183009e-005
 323.9200  1.003234e+000  7.805976e-003  3.132329e-005
 323.9300  1.005753e+000  8.008075e-003  3.402472e-005
 323.9400  9.962731e-001  7.495155e-003  2.775045e-005
 323.9500  9.965003e-001  7.645442e-003  2.974562e-005
 323.9600  9.986826e-001  7.910821e-003  3.322455e-005
 323.9700  9.915210e-001  7.682800e-003  3.050868e-005
 323.9800  9.915358e-001  7.831637e-003  3.264970e-005
 323.9900  9.919641e-001  7.933012e-003  3.427993e-005
 324.0000  9.902006e-001  7.739957e-003  3.235574e-005
 324.0100  9.915220e-001  7.688131e-003  3.226641e-005
 324.0200  9.956965e-001  7.764740e-003  3.390606e-005
 324.0300  9.961708e-001  7.605728e-003  3.268133e-005
 324.0400  1.001571e+000  7.593436e-003  3.342688e-005
 324.0500  1.006452e+000  7.441613e-003  3.247550e-005
 324.0600  1.010816e+000  7.319708e-003  3.184524e-005
 324.0700  1.019372e+000  7.408534e-003  3.394236e-005
 324.0800  1.025117e+000  7.229617e-003  3.285399e-005
 324.0900  1.037302e+000  7.384295e-003  3.595073e-005
 324.1000  1.042015e+000  7.054603e-003  3.305804e-005
 324.1100  1.046254e+000  6.753023e-003  3.051195e-005
 324.1200  1.060373e+000  7.012637e-003  3.500406e-005
 324.1300  1.062736e+000  6.616115e-003  3.144088e-005
 324.1400  1.073492e+000  6.665388e-003  3.338055e-005
 324.1500  1.083226e+000  6.632213e-003  3.423689e-005
 324.1600  1.088187e+000  6.223873e-003  3.051765e-005
 324.1700  1.102595e+000  6.432749e-003  3.433738e-005
 324.1800  1.109363e+000  6.365505e-003  3.470679e-005
 324.1900  1.119550e+000  6.485410e-003  3.730018e-005
 324.2000  1.121864e+000  5.948062e-003  3.182393e-005
 324.2100  1.130968e+000  6.107417e-003  3.446379e-005
 324.2200  1.134813e+000  6.031744e-003  3.417200e-005
 324.2300  1.137474e+000  5.803994e-003  3.214998e-005
 324.2400  1.142400e+000  5.923122e-003  3.421095e-005
 324.2500  1.148996e+000  6.017976e-003  3.586069e-005
 324.2600  1.150729e+000  5.898383e-003  3.463219e-005
 324.2700  1.150413e+000  5.643900e-003  3.164342e-005
 324.2800  1.152804e+000  5.505361e-003  3.009137e-005
 324.2900  1.153102e+000  5.424228e-003  2.918701e-005
 324.3000  1.153178e+000  5.235032e-003  2.699708e-005
 324.3100  1.160950e+000  5.632677e-003  3.176335e-005
 324.3200  1.162185e+000  5.726285e-003  3.280081e-005
 324.3300  1.160219e+000  5.465575e-003  2.969181e-005
 324.3400  1.161391e+000  5.615744e-003  3.149103e-005
 324.3500  1.159869e+000  5.561860e-003  3.086655e-005
 324.3600  1.161869e+000  5.735451e-003  3.297991e-005
 324.3700  1.157126e+000  5.615822e-003  3.151222e-005
 324.3800  1.152023e+000  5.480409e-003  2.986029e-005
 324.3900  1.149594e+000  5.570781e-003  3.087308e-005
 324.4000  1.144854e+000  5.509885e-003  2.999085e-005
 324.4100  1.146441e+000  5.815881e-003  3.346038e-005
 324.4200  1.140110e+000  5.648969e-003  3.116324e-005
 324.4300  1.138558e+000  5.594020e-003  3.030623e-005
 324.4400  1.136499e+000  5.686147e-003  3.117742e-005
 324.4500  1.132660e+000  5.520114e-003  2.904490e-005
 324.4600  1.134456e+000  5.714081e-003  3.126452e-005
 324.4700  1.138973e+000  6.082036e-003  3.554535e-005
 324.4800  1.131090e+000  5.619098e-003  2.976623e-005
 324.4900  1.131945e+000  5.644414e-003  2.990962e-005
 324.5000  1.131160e+000  5.575698e-003  2.896686e-005
 324.5100  1.129548e+000  5.541281e-003  2.847088e-005
 324.5200  1.134547e+000  5.864224e-003  3.235856e-005
 324.5300  1.134404e+000  5.908077e-003  3.282883e-005
 324.5400  1.127801e+000  5.497091e-003  2.778485e-005
 324.5500  1.125647e+000  5.253999e-003  2.480984e-005
 324.5600  1.135758e+000  5.876941e-003  3.226673e-005
 324.5700  1.129373e+000  5.586253e-003  2.862792e-005
 324.5800  1.129693e+000  5.766847e-003  3.069137e-005
 324.5900  1.129022e+000  5.680047e-003  2.967268e-005
 324.6000  1.126922e+000  5.440487e-003  2.688704e-005
 324.6100  1.129783e+000  5.669831e-003  2.971241e-005
 324.6200  1.129756e+000  5.506383e-003  2.789993e-005
 324.6300  1.134264e+000  5.701300e-003  3.042582e-005
 324.6400  1.133270e+000  5.332077e-003  2.632121e-005
 324.6500  1.143680e+000  5.584095e-003  2.982623e-005
 324.6600  1.149785e+000  5.529301e-003  2.964186e-005
 324.6700  1.156268e+000  5.311636e-003  2.758665e-005
 324.6800  1.164852e+000  5.303100e-003  2.810385e-005
 324.6900  1.176887e+000  5.272825e-003  2.863126e-005
 324.7000  1.188981e+000  5.147118e-003  2.822489e-005
 324.7100  1.209673e+000  5.314140e-003  3.159153e-005
 324.7200  1.227176e+000  5.107362e-003  3.075381e-005
 324.7300  1.241902e+000  4.640012e-003  2.710789e-005
 324.7400  1.266741e+000  4.521207e-003  2.795616e-005
 324.7500  1.299856e+000  4.420596e-003  2.930223e-005
 324.7600  1.330155e+000  4.159087e-003  2.879212e-005
 324.7700  1.366482e+000  3.912389e-003  2.857796e-005
 324.7800  1.406304e+000  3.633767e-003  2.801172e-005
 324.7900  1.450691e+000  3.497881e-003  2.897190e-005
 324.8000  1.494386e+000  3.385059e-003  2.989813e-005
 324.8100  1.529168e+000  3.046441e-003  2.786327e-005
 324.8200  1.563969e+000  2.748023e-003  2.603851e-005
 324.8300  1.599453e+000  2.687054e-003  2.670293e-005
 324.8400  1.626398e+000  2.663091e-003  2.748992e-005
 324.8500  1.651709e+000  2.457300e-003  2.588747e-005
 324.8600  1.670530e+000  2.471650e-003  2.658141e-005
 324.8700  1.685845e+000  2.246896e-003  2.427654e-005
 324.8800  1.703001e+000  2.211248e-003  2.393461e-005
 324.8900  1.710801e+000  2.365600e-003  2.559394e-005
 324.9000  1.717570e+000  2.341804e-003  2.509700e-005
 324.9100  1.723793e+000  2.298855e-003  2.436070e-005
 324.9200  1.727026e+000  2.519591e-003  2.664729e-005
 324.9300  1.723788e+000  2.184831e-003  2.240689e-005
 324.9400  1.727420e+000  2.404561e-003  2.451441e-005
 324.9500  1.719103e+000  2.186464e-003  2.147655e-005
 324.9600  1.720749e+000  2.297908e-003  2.225060e-005
 324.9700  1.716437e+000  2.365359e-003  2.245555e-005
 324.9800  1.709647e+000  2.189704e-003  1.979752e-005
 324.9900  1.703532e+000  2.630680e-003  2.428146e-005
 325.0000  1.697153e+000  2.701807e-003  2.446891e-005
 325.0100  1.684397e+000  2.469723e-003  2.106200e-005
 325.0200  1.682024e+000  2.690246e-003  2.287622e-005
 325.0300  1.664419e+000  2.463751e-003  1.942242e-005
 325.0400  1.651696e+000  2.383683e-003  1.774933e-005
 325.0500  1.648618e+000  2.752470e-003  2.139319e-005
 325.0600  1.638676e+000  2.640665e-003  1.941858e-005
 325.0700  1.630635e+000  2.874452e-003  2.144034e-005
 325.0800  1.621479e+000  2.882671e-003  2.087348e-005
 325.0900  1.607840e+000  2.953712e-003  2.106225e-005
 325.1000  1.594313e+000  2.888463e-003  1.969503e-005
 325.1100  1.583994e+000  3.030094e-003  2.071018e-005
 325.1200  1.573718e+000  2.927655e-003  1.882969e-005
 325.1300  1.556229e+000  2.925068e-003  1.799044e-005
 325.1400  1.545684e+000  3.027148e-003  1.841509e-005
 325.1500  1.531852e+000  3.227415e-003  1.994271e-005
 325.1600  1.514884e+000  3.190541e-003  1.869998e-005
 325.1700  1.506619e+000  3.439269e-003  2.091046e-005
 325.1800  1.495767e+000  3.262083e-003  1.818175e-005
 325.1900  1.488629e+000  3.387113e-003  1.898281e-005
 325.2000  1.471574e+000  3.210331e-003  1.609765e-005
 325.2100  1.462900e+000  3.584145e-003  1.969083e-005
 325.2200  1.451703e+000  3.722585e-003  2.058736e-005
 325.2300  1.434967e+000  3.529473e-003  1.770207e-005
 325.2400  1.416023e+000  3.506762e-003  1.689121e-005
 325.2500  1.407930e+000  3.850162e-003  2.053246e-005
 325.2600  1.390118e+000  3.737542e-003  1.861489e-005
 325.2700  1.380608e+000  3.789786e-003  1.860055e-005
 325.2800  1.375293e+000  3.997799e-003  2.039250e-005
 325.2900  1.363428e+000  3.993880e-003  1.963020e-005
 325.3000  1.357731e+000  4.151263e-003  2.091840e-005
 325.3100  1.347201e+000  4.131879e-003  2.008083e-005
 325.3200  1.337043e+000  4.206791e-003  2.033452e-005
 325.3300  1.327486e+000  4.142873e-003  1.900657e-005
 325.3400  1.324258e+000  4.469222e-003  2.239341e-005
 325.3500  1.308438e+000  4.128587e-003  1.783444e-005
 325.3600  1.308028e+000  4.348520e-003  2.017316e-005
 325.3700  1.305634e+000  4.510476e-003  2.183465e-005
 325.3800  1.301170e+000  4.559925e-003  2.217543e-005
 325.3900  1.291040e+000  4.199735e-003  1.765579e-005
 325.4000  1.289659e+000  4.425680e-003  2.019004e-005
 325.4100  1.285630e+000  4.454373e-003  2.050232e-005
 325.4200  1.281641e+000  4.224911e-003  1.803238e-005
 325.4300  1.283722e+000  4.408429e-003  2.070471e-005
 325.4400  1.285917e+000  4.436896e-003  2.172438e-005
 325.4500  1.287303e+000  4.184960e-003  1.954524e-005
 325.4600  1.297071e+000  4.117524e-003  1.974814e-005
 325.4700  1.311483e+000  4.184884e-003  2.169804e-005
 325.4800  1.328474e+000  4.022832e-003  2.111012e-005
 325.4900  1.347079e+000  4.038577e-003  2.260936e-005
 325.5000  1.355187e+000  3.727869e-003  2.008470e-005
 325.5100  1.372944e+000  3.878669e-003  2.299808e-005
 325.5200  1.378372e+000  3.602919e-003  2.068315e-005
 325.5300  1.393633e+000  3.859290e-003  2.455058e-005
 325.5400  1.397201e+000  3.821560e-003  2.462767e-005
 325.5500  1.396487e+000  3.515110e-003  2.131503e-005
 325.5600  1.402297e+000  3.724292e-003  2.392176e-005
 325.5700  1.396633e+000  3.573029e-003  2.212436e-005
 325.5800  1.391839e+000  3.611247e-003  2.246955e-005
 325.5900  1.389524e+000  3.531323e-003  2.138426e-005
 325.6000  1.387723e+000  3.818784e-003  2.447321e-005
 325.6100  1.381768e+000  3.790900e-003  2.381403e-005
 325.6200  1.371945e+000  3.636600e-003  2.162116e-005
 325.6300  1.367897e+000  3.848851e-003  2.372795e-005
 325.6400  1.356786e+000  3.554731e-003  1.980565e-005
 325.6500  1.351047e+000  3.823138e-003  2.246484e-005
 325.6600  1.348305e+000  3.889575e-003  2.285495e-005
 325.6700  1.337758e+000  3.786992e-003  2.117617e-005
 325.6800  1.336781e+000  3.991851e-003  2.319867e-005
 325.6900  1.331516e+000  3.973312e-003  2.252368e-005
 325.7000  1.320332e+000  3.974970e-003  2.197676e-005
 325.7100  1.306414e+000  3.829137e-003  1.969332e-005
 325.7200  1.294894e+000  3.990651e-003  2.100392e-005
 325.7300  1.283416e+000  3.854153e-003  1.879190e-005
 325.7400  1.273926e+000  3.952955e-003  1.926869e-005
 325.7500  1.266396e+000  4.184908e-003  2.131325e-005
 325.7600  1.256344e+000  4.387583e-003  2.302122e-005
 325.7700  1.241715e+000  4.309654e-003  2.143358e-005
 325.7800  1.234208e+000  4.341876e-003  2.127539e-005
 325.7900  1.226537e+000  4.448457e-003  2.191353e-005
 325.8000  1.220545e+000  4.533418e-003  2.230334e-005
 325.8100  1.213122e+000  4.334356e-003  1.940078e-005
 325.8200  1.201861e+000  4.422694e-003  1.981066e-005
 325.8300  1.192821e+000  4.732713e-003  2.289942e-005
 325.8400  1.174632e+000  4.514976e-003  1.961383e-005
 325.8500  1.163405e+000  4.809118e-003  2.240905e-005
 325.8600  1.151474e+000  4.795523e-003  2.158000e-005
 325.8700  1.138434e+000  4.727531e-003  2.003596e-005
 325.8800  1.130833e+000  4.845821e-003  2.076349e-005
 325.8900  1.123191e+000  5.035837e-003  2.231525e-005
 325.9000  1.114998e+000  5.035775e-003  2.170927e-005
 325.9100  1.106965e+000  5.257701e-003  2.375056e-005
 325.9200  1.093578e+000  5.080242e-003  2.097749e-005
 325.9300  1.087554e+000  5.215432e-003  2.201733e-005
 325.9400  1.083582e+000  5.333074e-003  2.290566e-005
 325.9500  1.074083e+000  5.066269e-003  1.920212e-005
 325.9600  1.070413e+000  5.251502e-003  2.101647e-005
 325.9700  1.064304e+000  5.363248e-003  2.187240e-005
 325.9800  1.055645e+000  5.609643e-003  2.411816e-005
 325.9900  1.040817e+000  5.386023e-003  2.064039e-005
 326.0000  1.027536e+000  5.500177e-003  2.116100e-005
 326.0100  1.019157e+000  5.956675e-003  2.587715e-005
 326.0200  1.003567e+000  5.823286e-003  2.342103e-005
 326.0300  9.877132e-001  5.488517e-003  1.857247e-005
 326.0400  9.828129e-001  5.844372e-003  2.224776e-005
 326.0500  9.780481e-001  6.030305e-003  2.401780e-005
 326.0600  9.719819e-001  6.025225e-003  2.350460e-005
 326.0700  9.654960e-001  6.122670e-003  2.407715e-005
 326.0800  9.605885e-001  6.179544e-003  2.419471e-005
 326.0900  9.550001e-001  6.190235e-003  2.377201e-005
 326.1000  9.473427e-001  6.054557e-003  2.162612e-005
 326.1100  9.480103e-001  6.557280e-003  2.733315e-005
 326.1200  9.380195e-001  6.404950e-003  2.484457e-005
 326.1300  9.276330e-001  6.258793e-003  2.232195e-005
 326.1400  9.213278e-001  6.386010e-003  2.316607e-005
 326.1500  9.128966e-001  6.395026e-003  2.257032e-005
 326.1600  9.107727e-001  6.796949e-003  2.694571e-005
 326.1700  9.047867e-001  6.844931e-003  2.704229e-005
 326.1800  8.959978e-001  6.720441e-003  2.500031e-005
 326.1900  8.934921e-001  7.101401e-003  2.920124e-005
 326.2000  8.880137e-001  7.147588e-003  2.933249e-005
 326.2100  8.791997e-001  7.067570e-003  2.773569e-005
 326.2200  8.749059e-001  7.156569e-003  2.831917e-005
 326.2300  8.695579e-001  7.206479e-003  2.842570e-005
